rooms ['class_room', 'hallway', 'complex_room']: 36 train targets, 494 val samples from ['class_room', 'hallway', 'complex_room']; batch 36 x accum 1; 1 batches/epoch
epoch 0 (init): val loss 0.04357
epoch 10/1000: train 0.03883  val 0.03540  best val 0.03540 @ 10  lr 6.3e-05  0.3 min
epoch 20/1000: train 0.03810  val 0.03515  best val 0.03515 @ 20  lr 4.0e-05  0.5 min
epoch 30/1000: train 0.03694  val 0.03499  best val 0.03499 @ 30  lr 2.5e-05  0.8 min
epoch 40/1000: train 0.03433  val 0.03490  best val 0.03490 @ 40  lr 1.6e-05  1.1 min
epoch 50/1000: train 0.03495  val 0.03485  best val 0.03485 @ 50  lr 1.0e-05  1.3 min
epoch 60/1000: train 0.03248  val 0.03483  best val 0.03483 @ 60  lr 6.3e-06  1.6 min
epoch 70/1000: train 0.03377  val 0.03481  best val 0.03481 @ 70  lr 4.0e-06  1.8 min
epoch 80/1000: train 0.03266  val 0.03480  best val 0.03480 @ 80  lr 2.5e-06  2.1 min
epoch 90/1000: train 0.03404  val 0.03479  best val 0.03479 @ 90  lr 1.6e-06  2.4 min
epoch 100/1000: train 0.03371  val 0.03479  best val 0.03479 @ 90  lr 1.0e-06  2.6 min
epoch 110/1000: train 0.03101  val 0.03479  best val 0.03479 @ 110  lr 6.3e-07  2.9 min
epoch 120/1000: train 0.03512  val 0.03478  best val 0.03478 @ 120  lr 4.0e-07  3.2 min
epoch 130/1000: train 0.03477  val 0.03479  best val 0.03478 @ 120  lr 2.5e-07  3.4 min
epoch 140/1000: train 0.03266  val 0.03478  best val 0.03478 @ 140  lr 1.6e-07  3.7 min
epoch 150/1000: train 0.03138  val 0.03478  best val 0.03478 @ 150  lr 1.0e-07  3.9 min
epoch 160/1000: train 0.03555  val 0.03478  best val 0.03478 @ 150  lr 6.3e-08  4.2 min
epoch 170/1000: train 0.03439  val 0.03478  best val 0.03478 @ 150  lr 4.0e-08  4.5 min
epoch 180/1000: train 0.03317  val 0.03478  best val 0.03478 @ 150  lr 2.5e-08  4.7 min
epoch 190/1000: train 0.03450  val 0.03479  best val 0.03478 @ 150  lr 1.6e-08  5.0 min
epoch 200/1000: train 0.03738  val 0.03479  best val 0.03478 @ 150  lr 1.0e-08  5.2 min
epoch 210/1000: train 0.03222  val 0.03478  best val 0.03478 @ 150  lr 6.3e-09  5.5 min
epoch 220/1000: train 0.03663  val 0.03478  best val 0.03478 @ 150  lr 4.0e-09  5.8 min
epoch 230/1000: train 0.03163  val 0.03478  best val 0.03478 @ 150  lr 2.5e-09  6.0 min
epoch 240/1000: train 0.03460  val 0.03478  best val 0.03478 @ 150  lr 1.6e-09  6.3 min
epoch 250/1000: train 0.03464  val 0.03478  best val 0.03478 @ 150  lr 1.0e-09  6.5 min
epoch 260/1000: train 0.03537  val 0.03478  best val 0.03478 @ 150  lr 6.3e-10  6.8 min
