rooms ['class_room', 'hallway', 'complex_room']: 36 train targets, 494 val samples from ['class_room', 'hallway', 'complex_room']; frame room; batch 36 x accum 1; 1 batches/epoch
epoch 0 (init): val loss 0.04090
epoch 10/1000: train 0.04034  val 0.03623  best val 0.03623 @ 10  lr 6.3e-05  0.3 min
epoch 20/1000: train 0.03725  val 0.03556  best val 0.03556 @ 20  lr 4.0e-05  0.5 min
epoch 30/1000: train 0.03447  val 0.03526  best val 0.03526 @ 30  lr 2.5e-05  0.8 min
epoch 40/1000: train 0.03809  val 0.03512  best val 0.03512 @ 40  lr 1.6e-05  1.0 min
epoch 50/1000: train 0.03515  val 0.03502  best val 0.03502 @ 50  lr 1.0e-05  1.3 min
epoch 60/1000: train 0.03774  val 0.03499  best val 0.03499 @ 60  lr 6.3e-06  1.6 min
epoch 70/1000: train 0.03764  val 0.03500  best val 0.03499 @ 60  lr 4.0e-06  1.8 min
epoch 80/1000: train 0.03452  val 0.03498  best val 0.03498 @ 80  lr 2.5e-06  2.1 min
epoch 90/1000: train 0.03408  val 0.03495  best val 0.03495 @ 90  lr 1.6e-06  2.4 min
epoch 100/1000: train 0.03816  val 0.03494  best val 0.03494 @ 100  lr 1.0e-06  2.6 min
epoch 110/1000: train 0.03536  val 0.03494  best val 0.03494 @ 110  lr 6.3e-07  2.9 min
epoch 120/1000: train 0.03664  val 0.03492  best val 0.03492 @ 120  lr 4.0e-07  3.1 min
epoch 130/1000: train 0.03699  val 0.03493  best val 0.03492 @ 120  lr 2.5e-07  3.4 min
epoch 140/1000: train 0.03702  val 0.03492  best val 0.03492 @ 120  lr 1.6e-07  3.7 min
epoch 150/1000: train 0.03344  val 0.03492  best val 0.03492 @ 120  lr 1.0e-07  3.9 min
epoch 160/1000: train 0.03325  val 0.03493  best val 0.03492 @ 120  lr 6.3e-08  4.2 min
epoch 170/1000: train 0.03347  val 0.03495  best val 0.03492 @ 120  lr 4.0e-08  4.4 min
epoch 180/1000: train 0.03676  val 0.03491  best val 0.03491 @ 180  lr 2.5e-08  4.7 min
epoch 190/1000: train 0.03587  val 0.03493  best val 0.03491 @ 180  lr 1.6e-08  5.0 min
epoch 200/1000: train 0.03412  val 0.03494  best val 0.03491 @ 180  lr 1.0e-08  5.2 min
epoch 210/1000: train 0.03657  val 0.03492  best val 0.03491 @ 180  lr 6.3e-09  5.5 min
epoch 220/1000: train 0.03881  val 0.03492  best val 0.03491 @ 180  lr 4.0e-09  5.7 min
epoch 230/1000: train 0.03310  val 0.03492  best val 0.03491 @ 180  lr 2.5e-09  6.0 min
epoch 240/1000: train 0.03507  val 0.03496  best val 0.03491 @ 180  lr 1.6e-09  6.2 min
epoch 250/1000: train 0.03811  val 0.03492  best val 0.03491 @ 180  lr 1.0e-09  6.5 min
epoch 260/1000: train 0.03635  val 0.03493  best val 0.03491 @ 180  lr 6.3e-10  6.8 min
epoch 270/1000: train 0.03804  val 0.03494  best val 0.03491 @ 180  lr 4.0e-10  7.0 min
epoch 280/1000: train 0.03555  val 0.03493  best val 0.03491 @ 180  lr 2.5e-10  7.3 min
epoch 290/1000: train 0.03338  val 0.03492  best val 0.03491 @ 180  lr 1.6e-10  7.5 min
epoch 300/1000: train 0.03453  val 0.03492  best val 0.03491 @ 180  lr 1.0e-10  7.8 min
epoch 310/1000: train 0.03398  val 0.03493  best val 0.03491 @ 180  lr 6.3e-11  8.1 min
epoch 320/1000: train 0.03417  val 0.03492  best val 0.03491 @ 180  lr 4.0e-11  8.3 min
epoch 330/1000: train 0.03444  val 0.03494  best val 0.03491 @ 180  lr 2.5e-11  8.6 min
epoch 340/1000: train 0.03408  val 0.03493  best val 0.03491 @ 180  lr 1.6e-11  8.8 min
epoch 350/1000: train 0.03672  val 0.03492  best val 0.03491 @ 180  lr 1.0e-11  9.1 min
epoch 360/1000: train 0.03487  val 0.03495  best val 0.03491 @ 180  lr 6.3e-12  9.4 min
epoch 370/1000: train 0.03207  val 0.03493  best val 0.03491 @ 180  lr 4.0e-12  9.7 min
epoch 380/1000: train 0.03619  val 0.03493  best val 0.03491 @ 180  lr 2.5e-12  10.1 min
epoch 390/1000: train 0.03367  val 0.03492  best val 0.03491 @ 180  lr 1.6e-12  10.4 min
epoch 400/1000: train 0.03439  val 0.03493  best val 0.03491 @ 180  lr 1.0e-12  10.7 min
epoch 410/1000: train 0.03386  val 0.03493  best val 0.03491 @ 180  lr 6.3e-13  11.0 min
epoch 420/1000: train 0.03306  val 0.03494  best val 0.03491 @ 180  lr 4.0e-13  11.3 min
epoch 430/1000: train 0.03703  val 0.03492  best val 0.03491 @ 180  lr 2.5e-13  11.6 min
epoch 440/1000: train 0.03747  val 0.03492  best val 0.03491 @ 180  lr 1.6e-13  11.9 min
epoch 450/1000: train 0.03651  val 0.03493  best val 0.03491 @ 180  lr 1.0e-13  12.2 min
epoch 460/1000: train 0.03451  val 0.03492  best val 0.03491 @ 180  lr 6.3e-14  12.6 min
